name,link,category,reviews amount,total score,important reviews amount,important reviews part,average stars count,detail score,deep score,material quality score,problems quality score,coach skills score,practice experience score,feedback score,positive score,negative score,positive reviews part,negative reviews part,important positive reviews part,important negative reviews part,reviews amount * total score
Основы управления проектами,https://stepik.org/course/2376,Управление проектами,226,55.15033235675016,94,0.415929203539823,5.0,0.4124634402847668,0.38254385982306294,0.09944719801968802,0.013098110624786894,0.03773278379014252,0.2961179242881846,0.008828832323619668,0.6513691820416484,0.34916723847690045,0.6371681415929203,0.36283185840707965,0.6382978723404256,0.3617021276595745,12463.975112625536
Биотехнологии: генная инженерия,https://stepik.org/course/94,Биология и медицина,190,65.15614867822153,101,0.531578947368421,5.0,0.5294985971713015,0.47356376059990574,0.26139090891665545,0.22964021252390873,0.15595914366656058,0.36118197554613674,0.06851102705332826,0.8002534836408143,0.20040493424810274,0.7894736842105263,0.21052631578947367,0.8316831683168316,0.16831683168316833,12379.66824886209
MS Excel / Базовый курс,https://stepik.org/course/185640,Цифровая грамотность,208,58.49488660907459,77,0.3701923076923077,5.0,0.37048205261470896,0.35128269873558354,0.1506078200644739,0.07774321690826233,0.1289354015940839,0.30418189381865746,0.010281253414868493,0.7567108045556009,0.24363190389032333,0.7788461538461539,0.22115384615384615,0.7402597402597403,0.2597402597402597,12166.936414687514
"""ПРАКТИКУМ ПО ПРОДАЖАМ""",https://stepik.org/course/69348,Маркетинг и продажи,192,62.5013117527301,92,0.4791666666666667,5.0,0.4856485254260103,0.3507318571058325,0.25589824617211815,0.019793833659425292,0.10523640345917802,0.3890623194862807,0.036721591842062175,0.8168902695639796,0.18385923199821264,0.8333333333333334,0.16666666666666666,0.8804347826086957,0.11956521739130435,12000.25185652418
ЕГЭ по математике 2025: первая часть,https://stepik.org/course/9737,Математика,168,71.42892796927964,80,0.47619047619047616,5.0,0.47803872017491467,0.520903904259155,0.24494356368480416,0.18468724445204185,0.2831410718871926,0.5436568008125116,0.14679279474421492,0.7994885575691504,0.20101393610682516,0.7857142857142857,0.21428571428571427,0.875,0.125,12000.05989883898
Data Science с Глебом Михайловым,https://stepik.org/course/113596,Программирование для начинающих,170,70.35170606617363,109,0.6411764705882353,5.0,0.6318451531011413,0.5891315927520148,0.42297500902412355,0.0789370615472816,0.4234577673948319,0.5168018824217142,0.055047211709782405,0.8902555046520908,0.11039004099336179,0.9294117647058824,0.07058823529411765,0.9357798165137615,0.06422018348623854,11959.790031249519
"Практикум ""НАЛОГИ С ФОТ 2025""",https://stepik.org/course/133863,Бизнес и финансы,160,74.50622502549226,95,0.59375,5.0,0.5991605084261209,0.5787528844524786,0.37221451378241566,0.19537119127307392,0.48682091082328044,0.5868674475284934,0.09434794104332696,0.9189052735018777,0.08123136769572739,0.9375,0.0625,0.9578947368421052,0.042105263157894736,11920.996004078761
Базовый курс для скрам мастера,https://stepik.org/course/90668,Управление проектами,193,60.70404296168734,104,0.538860103626943,5.0,0.5386494579807152,0.43926902155426856,0.2474310544133292,0.022960013800685644,0.09518550674040763,0.4188979062497697,0.009208370580617218,0.8329608222479339,0.16755442412985114,0.8549222797927462,0.14507772020725387,0.8173076923076923,0.18269230769230768,11715.880291605657
Learn 'Em All (Английский язык; 12 Времен английского просто),https://stepik.org/course/120150,Подготовка к ЕГЭ и ОГЭ,164,71.43423875124162,82,0.5,5.0,0.5038333401802136,0.4110426526921645,0.32818985288694663,0.19641706593379574,0.30002498042212233,0.3680503299285369,0.12101979121510939,0.8744734031000606,0.1256681663401584,0.8719512195121951,0.12804878048780488,0.8902439024390244,0.10975609756097561,11715.215155203627
Обществознание,https://stepik.org/course/21115,Гуманитарные науки,189,61.578811432818,78,0.4126984126984127,5.0,0.41815458670813344,0.3021978384229384,0.20641549326810202,0.05262409288691564,0.19016356905314039,0.3258950277832189,0.02987660790125711,0.8140349852736724,0.18635417172493088,0.8518518518518519,0.14814814814814814,0.7948717948717948,0.20512820512820512,11638.395360802602
Web-технологии,https://stepik.org/course/154,Информатика,209,55.453244283600576,107,0.5119617224880383,5.0,0.5045462863507046,0.4754638092140623,0.16150289982733174,0.14035180590627624,0.09883265653206763,0.3385633347512409,0.05046029837872932,0.6219177175631845,0.37868305181741324,0.6220095693779905,0.37799043062200954,0.6261682242990654,0.37383177570093457,11589.72805527252
Игрофикация. Введение,https://stepik.org/course/62846,Современная грамотность,169,68.54256477578564,114,0.6745562130177515,5.0,0.6772519536218234,0.5976999260112505,0.3251343305553897,0.11732386365390714,0.3206986985647724,0.6013585312599206,0.08196357138963026,0.8271011164668154,0.17300751764387906,0.8284023668639053,0.17159763313609466,0.8421052631578947,0.15789473684210525,11583.693447107773
Базы данных,https://stepik.org/course/2614,SQL,220,52.20267382943117,137,0.6227272727272727,5.0,0.6245417929646382,0.5213178293073063,0.19027182642003027,0.12425065554488439,0.10587221375661267,0.33837601807211865,0.02014465559708366,0.606689836165275,0.39380940432469785,0.6136363636363636,0.38636363636363635,0.5401459854014599,0.45985401459854014,11484.588242474858
Тестирование ПО: Нагрузочное тестирование с помощью Jmeter,https://stepik.org/course/122902,Тестирование ПО,151,75.63235605297902,115,0.7615894039735099,5.0,0.7565348619030055,0.6986267551230821,0.5600892749718804,0.24361544047001762,0.4968452063752294,0.6312485237039983,0.26044122987661095,0.9101763863443391,0.08993163897458538,0.9205298013245033,0.07947019867549669,0.9130434782608695,0.08695652173913043,11420.485763999832
Ansible для начинающих + практический опыт,https://stepik.org/course/123806,С чего начать 🔥,193,56.42296304880998,107,0.5544041450777202,5.0,0.5542155023317177,0.5280037729471917,0.24293710602628873,0.07844823239118369,0.10711915748199854,0.47906817487182235,0.012905742447175085,0.7420018540244124,0.25831062909712715,0.7461139896373057,0.2538860103626943,0.6635514018691588,0.3364485981308411,10889.631868420327
Логотерапия: представление о человеке,https://stepik.org/course/60418,Гуманитарные науки,149,72.68310242915695,99,0.6644295302013423,5.0,0.6591642768828951,0.6068441862443184,0.3872594678993463,0.17031127130155177,0.39045316912275335,0.5389174221170638,0.11781069541477898,0.9140379894274793,0.08605850677649747,0.9328859060402684,0.06711409395973154,0.898989898989899,0.10101010101010101,10829.782261944385
Spring для начинающих,https://stepik.org/course/115372,Программирование для начинающих,150,71.89865806344716,102,0.68,5.0,0.673568612614375,0.6204577251242396,0.44988752865358644,0.054036452370128246,0.5232131585174769,0.49859487030179783,0.14747254724250525,0.8864568498870358,0.11359158076035479,0.92,0.08,0.9215686274509803,0.0784313725490196,10784.798709517074
АА -Активный Английский от Екатерины Зак для продвинутых (B1/B2),https://stepik.org/course/106639,Языковые курсы,166,64.94069673359775,64,0.3855421686746988,5.0,0.38492027712775134,0.30521408917876075,0.24473566464967664,0.04314499717796036,0.3483860639811807,0.2339866501749921,0.011047092021408937,0.8579189714762461,0.1422973159582814,0.8795180722891566,0.12048192771084337,0.921875,0.078125,10780.155657777226
Испанский / Русский: Прогрессивный курс общей лексики,https://stepik.org/course/99808,Новые курсы,147,72.38007872260616,96,0.6530612244897959,5.0,0.657531632197293,0.5313018628544187,0.3890580929001604,0.16182631079407372,0.5262064901825503,0.4075769742682131,0.09065411759225989,0.9220883330190871,0.07780833276096402,0.9387755102040817,0.061224489795918366,0.9583333333333334,0.041666666666666664,10639.871572223105
Грамматика Английского Языка,https://stepik.org/course/70675,Английский язык,207,51.18559231261819,95,0.45893719806763283,5.0,0.4495386892192868,0.3311881238064877,0.12987861181290175,0.06908710982860643,0.04105988551947266,0.30125186868584325,0.011257739703587547,0.6366853270283788,0.36387964632420616,0.6328502415458938,0.3671497584541063,0.5473684210526316,0.45263157894736844,10595.417608711965
Сам себе логист. Развиваем предпринимательское мышление,https://stepik.org/course/6095,Право,148,71.38212133879045,91,0.6148648648648649,5.0,0.610036491989278,0.5217038777820464,0.39271006405075193,0.15688738528284818,0.34290550992898566,0.5015552781886662,0.14244202142280965,0.8675778196492182,0.13271871208200683,0.8851351351351351,0.11486486486486487,0.9120879120879121,0.08791208791208792,10564.553958140987
Основы тестирования: краш-курс,https://stepik.org/course/203539,Мини-курсы,180,58.6411731495318,93,0.5166666666666667,5.0,0.5187354572614923,0.3953802935652978,0.1720355137066387,0.017205864433182998,0.17875577285308786,0.42941960668912443,0.006004868469739854,0.7280731172068045,0.2730684948360754,0.75,0.25,0.7741935483870968,0.22580645161290322,10555.411166915725
Основы программирования на C/C++,https://stepik.org/course/55918,Информатика,139,75.3135636515614,91,0.6546762589928058,5.0,0.6510052777814851,0.5498139345959807,0.45697832958841456,0.3526346644401515,0.392786868853429,0.5072836723132981,0.3021680913874622,0.9009627200991398,0.09877423199208574,0.9280575539568345,0.07194244604316546,0.9340659340659341,0.06593406593406594,10468.585347567034
Основы теории информации,https://stepik.org/course/11488,Вычислительная математика,176,59.28371997357469,60,0.3409090909090909,5.0,0.34373141415951314,0.34268582673824066,0.1561518678971755,0.03445264777560004,0.08272844848527877,0.24606015718051244,0.02356383194383356,0.7455558210891798,0.2551541829492304,0.7840909090909091,0.2159090909090909,0.7666666666666667,0.23333333333333334,10433.934715349145
Лидерство и командное развитие,https://stepik.org/course/90545,Управление персоналом,170,60.842363966766754,71,0.4176470588235294,5.0,0.4313019125681261,0.2924269450910609,0.19009275109355633,0.02928822937014689,0.11091673998471378,0.25157919460488143,0.01829480841209207,0.7799584118279573,0.22068683814038248,0.8,0.2,0.7887323943661971,0.2112676056338028,10343.201874350349
Введение в мобильный маркетинг,https://stepik.org/course/92471,Онлайн-маркетинг,166,61.7551670968901,61,0.3674698795180723,5.0,0.36525169963158943,0.24592093099110285,0.1689109316452648,0.02455502679507494,0.07690763959012163,0.26662994620762975,0.03726814526026029,0.7970257949936821,0.20357376866250199,0.8373493975903614,0.16265060240963855,0.8524590163934426,0.14754098360655737,10251.357738083756
Археология фольклора: мифологические мотивы на карте мира,https://stepik.org/course/51,Новогодний досуг 2024,168,60.953404944989046,97,0.5773809523809523,5.0,0.5631099354363219,0.46870282103780136,0.22510832819192556,0.044604677791529046,0.30998964487201064,0.31384547313765715,0.02403010244390879,0.78048761316625,0.21968036730790377,0.7857142857142857,0.21428571428571427,0.7422680412371134,0.25773195876288657,10240.17203075816
C# NoobCoders,https://stepik.org/course/113539,Курсы для программистов,170,60.10528950752396,61,0.3588235294117647,5.0,0.3676669859142053,0.38285972150813047,0.16553671618659044,0.2950786111851866,0.09543262708592759,0.3313527268268551,0.03153431242256856,0.7104477133437553,0.2903366092099425,0.711764705882353,0.28823529411764703,0.7213114754098361,0.2786885245901639,10217.899216279075
Право для HR,https://stepik.org/course/100385,Управление персоналом,159,64.05420020904144,64,0.4025157232704403,5.0,0.4029822493754617,0.29150114570610347,0.22495015999019924,0.033102672320717876,0.08076992563475767,0.3254980049066761,0.044887525606540545,0.8413643171108743,0.1592069516681814,0.8616352201257862,0.13836477987421383,0.90625,0.09375,10184.61783323759
Основы Pandas для начинающих,https://stepik.org/course/120014,Статистика и анализ данных,160,63.57488768463102,113,0.70625,5.0,0.7073571689760684,0.6097705766129365,0.39695521366247705,0.3111950895155132,0.3314845784880845,0.5221938785636666,0.13856016987913336,0.7357346293341834,0.2645592597720679,0.73125,0.26875,0.6902654867256637,0.30973451327433627,10171.982029540963
WEB Парсинг на Python,https://stepik.org/course/104774,Информатика,140,72.58486713087451,113,0.8071428571428572,5.0,0.8154229800612354,0.7679039994583166,0.4976547418817063,0.35248633225939036,0.5335244811263692,0.6773718392445777,0.380801847434967,0.818679080003806,0.18167608243779146,0.8428571428571429,0.15714285714285714,0.8407079646017699,0.1592920353982301,10161.881398322432
Право и этика искусственного интеллекта,https://stepik.org/course/61610,"Нейросети, чат-боты и искусственный интеллект",159,63.50064882436942,60,0.37735849056603776,5.0,0.38878545050952973,0.3359056014011895,0.14429056907477006,0.03789591780906855,0.13666196585280593,0.27539847663577366,0.018604278616219962,0.7950539478165267,0.20555086672136197,0.8050314465408805,0.1949685534591195,0.8333333333333334,0.16666666666666666,10096.603163074738
Российская империя и русский национализм,https://stepik.org/course/5423,Гуманитарные науки,158,63.90175272003733,88,0.5569620253164557,5.0,0.5590553656610252,0.5032974162125736,0.1892464640142885,0.026753696354947502,0.2887872292515026,0.3551592539569114,0.02289005190104484,0.8557831851995397,0.14416950964810962,0.8860759493670886,0.11392405063291139,0.8522727272727273,0.14772727272727273,10096.476929765899
"Первая помощь. Теоретический курс ""Оценка безопасности"".",https://stepik.org/course/134120,Биология и медицина,150,66.65821022144087,68,0.4533333333333333,5.0,0.45281262433039954,0.36257672344955305,0.32613280204943296,0.06018234035953356,0.11198258659351268,0.41347325666632967,0.06723411729478054,0.8407492478347073,0.15978712399800618,0.84,0.16,0.8970588235294118,0.10294117647058823,9998.73153321613
Психология,https://stepik.org/course/132383,Психология,158,63.26630837190144,52,0.3291139240506329,5.0,0.3205005211234896,0.29529151964020517,0.1327887271954981,0.08663298301421549,0.0349567784230744,0.24498029615826938,0.013683141789569381,0.8422642459597769,0.15831529022978408,0.8607594936708861,0.13924050632911392,0.8846153846153846,0.11538461538461539,9996.076722760426
Теория вероятностей,https://stepik.org/course/3089,Статистика и анализ данных,157,63.2245680360223,96,0.6114649681528662,5.0,0.6078889778455165,0.5224878945247756,0.30650582512154556,0.4584389736659096,0.23123361876365658,0.32697333119903055,0.09794295017986972,0.7827993574193353,0.217144494560387,0.7834394904458599,0.21656050955414013,0.7604166666666666,0.23958333333333334,9926.257181655501
Основы программирования ПЛК в среде CODESYS V3.5,https://stepik.org/course/123987,Микроконтроллеры,146,67.74631884352458,89,0.6095890410958904,5.0,0.6095314198607649,0.6411085128186156,0.316075377240177,0.10739083089984353,0.2442501596265984,0.525539189701691,0.21742618405741804,0.8706921784602718,0.12924213968663897,0.8904109589041096,0.1095890410958904,0.8764044943820225,0.12359550561797752,9890.962551154587
"Добрый, добрый Django с Сергеем Балакиревым",https://stepik.org/course/183363,Django,140,70.63887538174147,80,0.5714285714285714,5.0,0.5659406971467044,0.557080922151051,0.3363164923475259,0.2394921437973088,0.4084234834456116,0.5305660669536987,0.14915806336747275,0.849137507816444,0.15096669212216512,0.8785714285714286,0.12142857142857143,0.875,0.125,9889.442553443805
Математика в кибербезопасности,https://stepik.org/course/62247,Математика,159,62.09667752585464,68,0.4276729559748428,5.0,0.4162708246994781,0.38641479670940665,0.17991484738264926,0.09197672999606246,0.10214186348259101,0.28508341365715134,0.028024330361610204,0.8183707766258305,0.1819660183329299,0.8364779874213837,0.16352201257861634,0.8088235294117647,0.19117647058823528,9873.371726610887
Основы безопасности жизнедеятельности ,https://stepik.org/course/52666,Основы безопасности жизнедеятельности,172,57.25625284591781,38,0.22093023255813954,5.0,0.21368261240541173,0.1782925424655374,0.09886591953839576,0.03895443737180125,0.025643578160228105,0.13455932171293467,0.015384796122478207,0.7216502670861975,0.2795983474203494,0.7267441860465116,0.27325581395348836,0.7894736842105263,0.21052631578947367,9848.075489497864
Безопасная образовательная среда для молодого педагога,https://stepik.org/course/93800,Создавайте онлайн-курсы,160,61.22169443333689,40,0.25,5.0,0.2609795479457716,0.2492490494132653,0.1115239776267117,0.04375039587727656,0.03373963226450201,0.17328158565560442,0.03574896511189536,0.8051578442158643,0.19568704332632478,0.85,0.15,0.8,0.2,9795.471109333903
Git для всех,https://stepik.org/course/126023,С чего начать 🔥,165,58.853081782309566,99,0.6,5.0,0.5977507853255675,0.6076470854670994,0.2714150197053007,0.0787690893123881,0.17974086507948056,0.40722537933474856,0.046270739097742604,0.7504733561368828,0.24986453997676797,0.7696969696969697,0.23030303030303031,0.696969696969697,0.30303030303030304,9710.758494081078
Excel:от новичка до уверенного бизнес-пользователя,https://stepik.org/course/119119,Статистика и анализ данных,130,74.58823761485992,103,0.7923076923076923,5.0,0.7972832879371708,0.6891194976568491,0.5572818609111821,0.3331811219777312,0.3681549205798337,0.677033481829522,0.12719916280194202,0.9313111812019578,0.06876664245142959,0.9461538461538461,0.05384615384615385,0.9514563106796117,0.04854368932038835,9696.47088993179
Введение в программирование,https://stepik.org/course/13929,Информатика,170,56.822149028597245,97,0.5705882352941176,5.0,0.5667509703756557,0.43179565697860467,0.33710785600254467,0.1776212632870952,0.15481762184169973,0.33392430283317537,0.03972204332875502,0.7001630274455666,0.29990026725127417,0.711764705882353,0.28823529411764703,0.6391752577319587,0.36082474226804123,9659.765334861531
"Django, потанцуем?",https://stepik.org/course/114288,Веб-разработка на Python,160,60.23461127541978,92,0.575,5.0,0.5791183812056261,0.49826333173277815,0.28189752961375236,0.11447848817041403,0.29434672575391685,0.38946355715579556,0.059868003694930394,0.7324620692335884,0.26779453444032697,0.71875,0.28125,0.6413043478260869,0.358695652173913,9637.537804067164
Практикум по математике и Python,https://stepik.org/course/3356,Информатика,139,68.92717916578619,92,0.6618705035971223,5.0,0.6537625385607099,0.602681552207352,0.2786117164400461,0.41484309168121686,0.2159371431754159,0.4777579812834244,0.09177591496954061,0.8584977544646496,0.1417011840624078,0.8633093525179856,0.1366906474820144,0.8369565217391305,0.16304347826086957,9580.87790404428
Прикладные исследования цвета,https://stepik.org/course/107287,Психология,143,66.37460639878043,89,0.6223776223776224,5.0,0.6169126823563227,0.48898165787519704,0.3750075365853161,0.0346561929759414,0.16364087277578765,0.3365754798403534,0.029104216045878505,0.8961604247146475,0.10419861844193737,0.8951048951048951,0.1048951048951049,0.9438202247191011,0.056179775280898875,9491.568715025602
Многопоточность в iOS (Swift),https://stepik.org/course/3278,Информатика,159,59.412599561133284,86,0.5408805031446541,5.0,0.5381755257967941,0.46700485220706855,0.22063976047886755,0.0884672504637036,0.11586628548286411,0.41393706897960436,0.04150809297229813,0.7510869484775519,0.24931433259175634,0.7610062893081762,0.2389937106918239,0.7325581395348837,0.26744186046511625,9446.603330220192
PROкачай ЭКОлайф: экопривычки,https://stepik.org/course/24385,Новогодний досуг 2024,130,72.63383127124865,98,0.7538461538461538,5.0,0.7542536974369656,0.6905219803250825,0.5608264702367216,0.07360969872083492,0.3172000025338023,0.6877359049761883,0.16571145072039845,0.8922120778248287,0.10771237277390006,0.8846153846153846,0.11538461538461539,0.9183673469387755,0.08163265306122448,9442.398065262325
C# со Спидвагоном!,https://stepik.org/course/118709,C#,179,52.656078593953794,85,0.4748603351955307,5.0,0.4581456189953924,0.3796329340392167,0.13694082850804726,0.13766977135403788,0.14744059342009366,0.25895062661974455,0.030606202411589893,0.5662380715951781,0.4345630051427672,0.5810055865921788,0.41899441340782123,0.4470588235294118,0.5529411764705883,9425.43806831773
Big Data и Data Science: перейди на новый уровень,https://stepik.org/course/101689,Статистика и анализ данных,179,52.280887591416615,75,0.41899441340782123,5.0,0.4180882588499528,0.4064853542045997,0.10450777779351991,0.03232358758373647,0.07589149197980209,0.32777450692953086,0.014372407238411473,0.6516899641878986,0.3492464914218153,0.659217877094972,0.3407821229050279,0.5333333333333333,0.4666666666666667,9358.278878863573
Введение в соревновательный Data Science,https://stepik.org/course/108888,Авторы месяца,130,71.94736761587592,121,0.9307692307692308,5.0,0.9288460013787418,0.9463474727199914,0.5123950764659989,0.39142521689771875,0.39723183973107484,0.8698387036646287,0.214417951739457,0.8563067390475996,0.1435248548254514,0.8538461538461538,0.14615384615384616,0.8512396694214877,0.1487603305785124,9353.15779006387
Основы программирования для Linux,https://stepik.org/course/548,Информатика,152,61.338053991690245,66,0.4342105263157895,5.0,0.4326354636708091,0.45195786690295026,0.19008197497803275,0.21489065700413784,0.13682103555025774,0.3005446995439821,0.029823459341813713,0.7856144434741796,0.21463054954533858,0.8092105263157895,0.19078947368421054,0.7424242424242424,0.25757575757575757,9323.384206736917
БУХГАЛТЕРСКИЕ ПРОВОДКИ с нуля за 5 часов (теория и практика),https://stepik.org/course/122651,1С и бухгалтерский учет,139,66.68614556334926,75,0.539568345323741,5.0,0.5344644353184607,0.44890676956395986,0.4002863264277497,0.047450508646977516,0.4062873879164916,0.4109993342828615,0.0618974014554192,0.8897764340659483,0.11035953281889502,0.9064748201438849,0.09352517985611511,0.88,0.12,9269.374233305547
Математическая логика и теория алгоритмов,https://stepik.org/course/48679,Математика,159,57.49393134213491,57,0.3584905660377358,5.0,0.35557151906783163,0.24438023355455613,0.1473493809432323,0.06521303501624473,0.11507894669082805,0.19147638071920728,0.027607261295894924,0.6871658290777379,0.313251503984848,0.660377358490566,0.33962264150943394,0.7368421052631579,0.2631578947368421,9141.53508339945
Продвинутый SQL,https://stepik.org/course/55776,Статистика и анализ данных,150,60.90309058155221,108,0.72,5.0,0.7167538925991297,0.5389979356197485,0.2631630672804992,0.24062798928058327,0.16064739650553747,0.5636187261240169,0.0943133225773272,0.7591755519869426,0.24103123732842505,0.76,0.24,0.7407407407407407,0.25925925925925924,9135.463587232833
Тренды в мире,https://stepik.org/course/84101,Новые курсы,154,59.20834996299972,60,0.38961038961038963,5.0,0.3895986590173202,0.29560120889233643,0.13941803600049185,0.010929986470864015,0.08019435989441358,0.2538018845766896,0.005343385147796936,0.7863683270006259,0.21410776262153425,0.7662337662337663,0.23376623376623376,0.8166666666666667,0.18333333333333332,9118.085894301958
Молекулярная генетика в онкологии,https://stepik.org/course/4836,Биология и медицина,151,60.31813451467835,63,0.41721854304635764,5.0,0.40635117802064286,0.274179829976873,0.1921696440641119,0.008075199721591445,0.08737650717670933,0.24912527556911215,0.020101510100735954,0.8242164763455458,0.1766736406882275,0.8543046357615894,0.1456953642384106,0.8412698412698413,0.15873015873015872,9108.038311716431
Анализ данных просто и доступно.,https://stepik.org/course/73952,Статистика и анализ данных,130,69.80018811510337,64,0.49230769230769234,5.0,0.49059385150221013,0.4824197284183286,0.25664460997073685,0.06495641476590558,0.2948151325010258,0.3578970203993287,0.049552446003592474,0.8622141007477274,0.13839331068850766,0.8923076923076924,0.1076923076923077,0.953125,0.046875,9074.024454963437
Тестирование ПО: Автоматизация и Программирование на Python. API,https://stepik.org/course/127716,Тестирование на Python,120,75.53307200127877,104,0.8666666666666667,5.0,0.861505632792129,0.7721853703590266,0.557871825120795,0.4538292464679216,0.6285898326543854,0.7449263619305081,0.4008428006593628,0.8688717464547759,0.1316813990706578,0.8916666666666667,0.10833333333333334,0.8942307692307693,0.10576923076923077,9063.968640153453
Delta-V: курс по иммунопрофилактике,https://stepik.org/course/126522,Здравоохранение,130,69.45189391670054,91,0.7,5.0,0.6919011123527665,0.5552143209201928,0.4666850415979962,0.03469335392620241,0.25452747836218176,0.49609172689468745,0.13779763760015226,0.9286648825957224,0.07183774325889176,0.9461538461538461,0.05384615384615385,0.9560439560439561,0.04395604395604396,9028.74620917107
ЕГЭ по математике 2025: текстовая задача,https://stepik.org/course/17869,Подготовка к ЕГЭ,129,69.80573926621574,45,0.3488372093023256,5.0,0.3479918064671395,0.31803385084792757,0.24776743171828422,0.31736057716701654,0.1987456949308996,0.3425221268217126,0.0670025523025732,0.8158868868625904,0.18485871626446818,0.8217054263565892,0.17829457364341086,0.8888888888888888,0.1111111111111111,9004.94036534183
Азы музыкальной теории. Ноты и их запись,https://stepik.org/course/11005,Творчество,158,56.94146042165546,79,0.5,5.0,0.5037863237036008,0.36241742025632,0.15453546789234954,0.03004533855520221,0.10386388248871069,0.24694138006848737,0.0008342169594010257,0.7031728271984413,0.29758037379029195,0.7025316455696202,0.2974683544303797,0.6962025316455697,0.3037974683544304,8996.750746621563
История,https://stepik.org/course/21476,Гуманитарные науки,140,64.19774854556691,67,0.4785714285714286,5.0,0.47331580520510347,0.4141905874400566,0.22061877973021962,0.03079719625996274,0.23898482913922894,0.21821895490450385,0.01442885703147892,0.8662109611489411,0.13432595296929192,0.9,0.1,0.8955223880597015,0.1044776119402985,8987.684796379368
Минимум по линейной алгебре,https://stepik.org/course/57167,Математика,158,56.77601002087837,89,0.5632911392405063,5.0,0.5679474637873694,0.5066977657309197,0.21527511070221236,0.12555470590024603,0.08884030082201576,0.3924955166354105,0.02829688624222146,0.6899084086806949,0.3107049387033817,0.689873417721519,0.310126582278481,0.6966292134831461,0.30337078651685395,8970.609583298781
Начальный курс SQL: от Новичка до Специалиста,https://stepik.org/course/130488,SQL,124,71.73538732880394,93,0.75,5.0,0.7453919449994094,0.6437776391436684,0.5309732263579081,0.29823289534300373,0.42131212562796255,0.5656172232056926,0.21329258634942827,0.875168135461037,0.12479725236546309,0.9032258064516129,0.0967741935483871,0.9032258064516129,0.0967741935483871,8895.188028771689
Английский язык: лексика «со звездочкой»,https://stepik.org/course/83831,Английский язык,138,63.47179463373909,51,0.3695652173913043,5.0,0.3656362995141377,0.3027774848569475,0.1770500572003479,0.04791581481485069,0.1431881437426547,0.3144670912246827,0.010782880479593481,0.8390870822620564,0.1620282593632009,0.8695652173913043,0.13043478260869565,0.9215686274509803,0.0784313725490196,8759.107659455995
Технология хранения зерна и продуктов его переработки,https://stepik.org/course/130327,Сельское хозяйство,138,63.30060052941092,11,0.07971014492753623,5.0,0.10324970242336216,0.1339949654589029,0.0550194138189566,0.007136353667970136,0.005086531810287641,0.08724768993324951,0.00019656312143406072,0.9178909997496268,0.08220531917312116,0.927536231884058,0.07246376811594203,1.0,0.0,8735.482873058707
Бухгалтерский учёт с нуля,https://stepik.org/course/125763,1С и бухгалтерский учет,146,59.66854901794599,64,0.4383561643835616,5.0,0.4377408123991575,0.3924774353425114,0.23963062823920517,0.018549954527210102,0.12025400295476162,0.2918625939848724,0.008095293060512333,0.8047325380675954,0.19605929942559197,0.8356164383561644,0.1643835616438356,0.796875,0.203125,8711.608156620116
Проектирование баз данных,https://stepik.org/course/51675,Мини-курсы,140,62.09380730735384,98,0.7,5.0,0.7037743301292981,0.5672409836811961,0.3579209715419763,0.13172137958180039,0.17598722767358724,0.5050894662028961,0.0829780159465372,0.7535663779758449,0.2470738634317448,0.7357142857142858,0.2642857142857143,0.7346938775510204,0.2653061224489796,8693.133023029537
PRO Go. Основы программирования,https://stepik.org/course/158385,Go (Golang),140,61.81920223125481,83,0.5928571428571429,5.0,0.6034940174852507,0.6441391547933952,0.18647768923374314,0.3225596336899928,0.1438574870138187,0.5315474826009969,0.04780910572805104,0.7508297979149834,0.24967109415613647,0.7571428571428571,0.24285714285714285,0.7108433734939759,0.2891566265060241,8654.688312375674
Бизнес-коммуникации,https://stepik.org/course/90554,"Бизнес, менеджмент, право",140,61.757057990536126,53,0.37857142857142856,5.0,0.3805457464792458,0.31088581441810154,0.1987178002388256,0.03148522939349537,0.10357961892506344,0.17434862818970162,0.02357058180025758,0.8209323572394039,0.17956278210040183,0.8428571428571429,0.15714285714285714,0.9056603773584906,0.09433962264150944,8645.988118675057
Введение в иммунологию,https://stepik.org/course/90443,Биология и медицина,147,58.58872233471276,66,0.4489795918367347,5.0,0.44238654357889196,0.30131117863359635,0.13987561141840735,0.01277340866376986,0.03299352224489759,0.3460310261447512,0.013592981573805644,0.7883301228031415,0.21243721570623214,0.782312925170068,0.21768707482993196,0.8181818181818182,0.18181818181818182,8612.542183202777
Философия и психология счастья,https://stepik.org/course/60424,Психология,146,58.98932763611317,51,0.3493150684931507,5.0,0.3430406179274903,0.2382304974283851,0.10373453107720158,0.017823661995021525,0.08709852683388244,0.2954280427981994,0.008752445782255102,0.8349074120234622,0.16610081606601965,0.8424657534246576,0.15753424657534246,0.8431372549019608,0.1568627450980392,8612.441834872523
Облачные приложения для начинающих,https://stepik.org/course/15802,Информатика,143,60.07271879769289,66,0.46153846153846156,5.0,0.46797666099257085,0.3580627318531099,0.22620332462916543,0.0031529460403406985,0.09626012451055202,0.3276729526497274,0.01927211419562453,0.8215569987945206,0.17934663705788292,0.8601398601398601,0.13986013986013987,0.8636363636363636,0.13636363636363635,8590.398788070084
